"","LastName","FirstName","Gender","Country","Date","Competition","Round","Location","Apparatus","Rank","D_Score","E_Score","Penalty","Score","SecondDateStr","SecondDate","DaysUntil2024"
"13741","MOHAMED","Omar","m","EGY","23-26 Feb 2023","2023 Cottbus World Cup","qual","Cottbus, Germany","FX",43,5.8,5.9,0,11.7,"26 Feb 2023",2023-02-26,309
"13742","MOHAMED","Omar","m","EGY","23-26 Feb 2023","2023 Cottbus World Cup","qual","Cottbus, Germany","VT",32,5.2,8.866,0.3,13.766,"26 Feb 2023",2023-02-26,309
"13743","MOHAMED","Omar","m","EGY","23-26 Feb 2023","2023 Cottbus World Cup","qual","Cottbus, Germany","VT",32,5.2,7.733,0.1,12.833,"26 Feb 2023",2023-02-26,309
"13744","MOHAMED","Omar","m","EGY","1-4 Mar 2023","2023 Doha World Cup","qual","Doha, Qatar","FX",13,5.9,7.433,0.1,13.233,"4 Mar 2023",2023-03-04,303
"13745","MOHAMED","Omar","m","EGY","1-4 Mar 2023","2023 Doha World Cup","qual","Doha, Qatar","HB",24,4.6,7.3,0,11.9,"4 Mar 2023",2023-03-04,303
"13746","MOHAMED","Omar","m","EGY","1-4 Mar 2023","2023 Doha World Cup","qual","Doha, Qatar","SR",15,5.7,8.266,0,13.966,"4 Mar 2023",2023-03-04,303
"13747","MOHAMED","Omar","m","EGY","1-4 Mar 2023","2023 Doha World Cup","qual","Doha, Qatar","VT",24,5.6,7.766,0.1,13.266,"4 Mar 2023",2023-03-04,303
"13748","MOHAMED","Omar","m","EGY","1-4 Mar 2023","2023 Doha World Cup","qual","Doha, Qatar","VT",24,4.8,9.133,0.1,13.833,"4 Mar 2023",2023-03-04,303
"13749","MOISZI","Chiara","w","GE2","17-19 Mar 2023","EnBW DTB Pokal Team Challenge 2023","qual","Stuttgart, Germany","BB",31,5.1,6.7,0.1,11.7,"19 Mar 2023",2023-03-19,288
"13750","MOISZI","Chiara","w","GE2","17-19 Mar 2023","EnBW DTB Pokal Team Challenge 2023","qual","Stuttgart, Germany","FX",35,4.8,6.5,0,11.3,"19 Mar 2023",2023-03-19,288
"13751","MOISZI","Chiara","w","GE2","17-19 Mar 2023","EnBW DTB Pokal Team Challenge 2023","qual","Stuttgart, Germany","UB",39,3.4,6.4,0,9.8,"19 Mar 2023",2023-03-19,288
"13752","MOISZI","Chiara","w","GE2","17-19 Mar 2023","EnBW DTB Pokal Team Challenge 2023","qual","Stuttgart, Germany","VT",30,3.8,8.9,0,12.7,"19 Mar 2023",2023-03-19,288
"13753","MOISZI","Chiara Summer","w","GER","23-26 Feb 2023","2023 Cottbus World Cup","qual","Cottbus, Germany","BB",30,5.3,6.1,0.1,11.3,"26 Feb 2023",2023-02-26,309
"13754","MOISZI","Chiara Summer","w","GER","23-26 Feb 2023","2023 Cottbus World Cup","qual","Cottbus, Germany","FX",16,4.9,7.4,0,12.3,"26 Feb 2023",2023-02-26,309
"13755","MOKOSOVA","Barbora","w","SVK","16-19 June 2022","2022 Koper World Challenge Cup","qual","Koper, Slovenia","BB",9,4.2,7.25,0,11.45,"19 June 2022",2022-06-19,561
"13756","MOKOSOVA","Barbora","w","SVK","16-19 June 2022","2022 Koper World Challenge Cup","final","Koper, Slovenia","UB",6,5,7.5,0,12.5,"19 June 2022",2022-06-19,561
"13757","MOKOSOVA","Barbora","w","SVK","16-19 June 2022","2022 Koper World Challenge Cup","qual","Koper, Slovenia","UB",7,5,7.75,0,12.75,"19 June 2022",2022-06-19,561
"13758","MOKOSOVA","Barbora","w","SVK","7-9 Oct 2022","2022 Mersin World Challenge Cup","final","Mersin, Turkey","BB",4,4.5,7.7,0,12.2,"9 Oct 2022",2022-10-09,449
"13759","MOKOSOVA","Barbora","w","SVK","7-9 Oct 2022","2022 Mersin World Challenge Cup","qual","Mersin, Turkey","BB",6,4.5,7.5,0,12,"9 Oct 2022",2022-10-09,449
"13760","MOKOSOVA","Barbora","w","SVK","7-9 Oct 2022","2022 Mersin World Challenge Cup","qual","Mersin, Turkey","UB",7,5,7.5,0,12.5,"9 Oct 2022",2022-10-09,449
"13761","MOKOSOVA","Barbora","w","SVK","7-9 Oct 2022","2022 Mersin World Challenge Cup","final","Mersin, Turkey","UB",3,5.1,8,0,13.1,"9 Oct 2022",2022-10-09,449
"13762","MOKOSOVA","Barbora","w","SVK","11-14 Aug 2022","2022 Senior European Championships","qual","Munich, Germany","BB",61,3.7,7.833,0,11.533,"14 Aug 2022",2022-08-14,505
"13763","MOKOSOVA","Barbora","w","SVK","11-14 Aug 2022","2022 Senior European Championships","qual","Munich, Germany","UB",15,5.3,7.933,0,13.233,"14 Aug 2022",2022-08-14,505
"13764","MOKOSOVA","Barbora","w","SVK","30 Sept 2022 - 2 Oct 2022","2022 Szombathely World Challenge Cup","final","Szombathely, Hungary","BB",6,4.4,7.9,0,12.3,"2 Oct 2022",2022-10-02,456
"13765","MOKOSOVA","Barbora","w","SVK","30 Sept 2022 - 2 Oct 2022","2022 Szombathely World Challenge Cup","qual","Szombathely, Hungary","BB",3,4.5,8.033,0,12.533,"2 Oct 2022",2022-10-02,456
"13766","MOKOSOVA","Barbora","w","SVK","30 Sept 2022 - 2 Oct 2022","2022 Szombathely World Challenge Cup","qual","Szombathely, Hungary","UB",9,5,7.333,0,12.333,"2 Oct 2022",2022-10-02,456
"13767","MOKOSOVA","Barbora","w","SVK","26-29 Mar 2022","2022 Varna World Challenge Cup","qual","Varna, Bulgaria","BB",13,4.3,7.6,0,11.9,"29 Mar 2022",2022-03-29,643
"13768","MOKOSOVA","Barbora","w","SVK","26-29 Mar 2022","2022 Varna World Challenge Cup","final","Varna, Bulgaria","UB",4,5.1,7.6,0,12.7,"29 Mar 2022",2022-03-29,643
"13769","MOKOSOVA","Barbora","w","SVK","26-29 Mar 2022","2022 Varna World Challenge Cup","qual","Varna, Bulgaria","UB",8,5,7.6,0,12.6,"29 Mar 2022",2022-03-29,643
"13770","MOKOSOVA","Barbora","w","SVK","30 Sep 2023 - 8 Oct 2023","2023 52nd FIG Artistic Gymnastics World Championships","qual","Antwerp, Belgium","BB",73,4.4,7.7,0,12.1,"8 Oct 2023",2023-10-08,85
"13771","MOKOSOVA","Barbora","w","SVK","30 Sep 2023 - 8 Oct 2023","2023 52nd FIG Artistic Gymnastics World Championships","qual","Antwerp, Belgium","FX",83,4.5,7.766,0,12.266,"8 Oct 2023",2023-10-08,85
"13772","MOKOSOVA","Barbora","w","SVK","30 Sep 2023 - 8 Oct 2023","2023 52nd FIG Artistic Gymnastics World Championships","qual","Antwerp, Belgium","UB",93,5.1,6.833,0,11.933,"8 Oct 2023",2023-10-08,85
"13773","MOKOSOVA","Barbora","w","SVK","30 Sep 2023 - 8 Oct 2023","2023 52nd FIG Artistic Gymnastics World Championships","qual","Antwerp, Belgium","VT",149,3.6,8.233,0.1,11.733,"8 Oct 2023",2023-10-08,85
"13774","MOKOSOVA","Barbora","w","SVK","1-5 Aug 2023","2023 FISU World University Games","final","Chengdu, China","BB",7,4.4,7.766,0,12.166,"5 Aug 2023",2023-08-05,149
"13775","MOKOSOVA","Barbora","w","SVK","1-5 Aug 2023","2023 FISU World University Games","qual","Chengdu, China","BB",11,4.4,8.033,0,12.433,"5 Aug 2023",2023-08-05,149
"13776","MOKOSOVA","Barbora","w","SVK","1-5 Aug 2023","2023 FISU World University Games","final","Chengdu, China","UB",8,4.7,5.4,0.3,9.8,"5 Aug 2023",2023-08-05,149
"13777","MOKOSOVA","Barbora","w","SVK","1-5 Aug 2023","2023 FISU World University Games","qual","Chengdu, China","UB",5,5.2,8.133,0,13.333,"5 Aug 2023",2023-08-05,149
"13778","MOKOSOVA","Barbora","w","SVK","8-11 Jun 2023","2023 Osijek World Challenge Cup","final","Osijek, Croatia.","BB",2,4.4,8.3,0,12.7,"11 Jun 2023",2023-06-11,204
"13779","MOKOSOVA","Barbora","w","SVK","8-11 Jun 2023","2023 Osijek World Challenge Cup","qual","Osijek, Croatia.","BB",5,4.4,8.2,0,12.6,"11 Jun 2023",2023-06-11,204
"13780","MOKOSOVA","Barbora","w","SVK","8-11 Jun 2023","2023 Osijek World Challenge Cup","final","Osijek, Croatia.","UB",3,5.2,8.1,0,13.3,"11 Jun 2023",2023-06-11,204
"13781","MOKOSOVA","Barbora","w","SVK","8-11 Jun 2023","2023 Osijek World Challenge Cup","qual","Osijek, Croatia.","UB",3,5.1,8.266,0,13.366,"11 Jun 2023",2023-06-11,204
"13782","MOKOSOVA","Barbora","w","SVK","11-16 Apr 2023","2023 Senior European Championships","qual","Antalya, Turkey","BB",21,4.4,7.8,0,12.2,"16 Apr 2023",2023-04-16,260
"13783","MOKOSOVA","Barbora","w","SVK","11-16 Apr 2023","2023 Senior European Championships","qual","Antalya, Turkey","FX",41,4.5,7.833,0.2,12.133,"16 Apr 2023",2023-04-16,260
"13784","MOKOSOVA","Barbora","w","SVK","11-16 Apr 2023","2023 Senior European Championships","qual","Antalya, Turkey","UB",40,5,7.566,0,12.566,"16 Apr 2023",2023-04-16,260
"13785","MOKOSOVA","Barbora","w","SVK","11-16 Apr 2023","2023 Senior European Championships","qual","Antalya, Turkey","VT",83,3.6,8.666,0,12.266,"16 Apr 2023",2023-04-16,260
"13786","MOKOSOVA","Barbora","w","SVK","1-4 Jun 2023","2023 Tel Aviv World Challenge Cup","final","Tel Aviv, Israel","BB",5,4.4,7.933,0,12.333,"4 Jun 2023",2023-06-04,211
"13787","MOKOSOVA","Barbora","w","SVK","1-4 Jun 2023","2023 Tel Aviv World Challenge Cup","qual","Tel Aviv, Israel","BB",8,4,8.1,0,12.1,"4 Jun 2023",2023-06-04,211
"13788","MOKOSOVA","Barbora","w","SVK","1-4 Jun 2023","2023 Tel Aviv World Challenge Cup","qual","Tel Aviv, Israel","UB",2,4.8,8.167,0,12.967,"4 Jun 2023",2023-06-04,211
"13789","MOKOSOVA","Barbora","w","SVK","1-4 Jun 2023","2023 Tel Aviv World Challenge Cup","final","Tel Aviv, Israel","UB",1,5.2,8.1,0,13.3,"4 Jun 2023",2023-06-04,211
"13790","MOKOSOVA","Barbora","w","SVK","25-28 May 2023","2023 Varna World Challenge Cup","final","Varna, Bulgaria","BB",7,3.9,6.9,0,10.8,"28 May 2023",2023-05-28,218
"13791","MOKOSOVA","Barbora","w","SVK","25-28 May 2023","2023 Varna World Challenge Cup","qual","Varna, Bulgaria","BB",8,4.4,7.866,0,12.266,"28 May 2023",2023-05-28,218
"13792","MOKOSOVA","Barbora","w","SVK","25-28 May 2023","2023 Varna World Challenge Cup","final","Varna, Bulgaria","UB",3,5.1,7.766,0,12.866,"28 May 2023",2023-05-28,218
"13793","MOKOSOVA","Barbora","w","SVK","25-28 May 2023","2023 Varna World Challenge Cup","qual","Varna, Bulgaria","UB",4,5.1,7.866,0,12.966,"28 May 2023",2023-05-28,218
"13794","Moldauer","Yul","m","USA","19-20 Aug 2022","2022 U.S. Championships","qual","Tampa, FL","FX",NA,5.5,8.25,0,13.75,"20 Aug 2022",2022-08-20,499
"13795","Moldauer","Yul","m","USA","19-20 Aug 2022","2022 U.S. Championships","final","Tampa, FL","FX",NA,5.7,9,0,14.7,"20 Aug 2022",2022-08-20,499
"13796","Moldauer","Yul","m","USA","19-20 Aug 2022","2022 U.S. Championships","qual","Tampa, FL","HB",NA,5.4,7.4,0,12.8,"20 Aug 2022",2022-08-20,499
"13797","Moldauer","Yul","m","USA","19-20 Aug 2022","2022 U.S. Championships","final","Tampa, FL","HB",NA,5.4,7.6,0,13,"20 Aug 2022",2022-08-20,499
"13798","Moldauer","Yul","m","USA","19-20 Aug 2022","2022 U.S. Championships","qual","Tampa, FL","PB",NA,6.1,7.75,0,13.85,"20 Aug 2022",2022-08-20,499
"13799","Moldauer","Yul","m","USA","19-20 Aug 2022","2022 U.S. Championships","final","Tampa, FL","PB",NA,6.4,8.3,0,14.7,"20 Aug 2022",2022-08-20,499
"13800","Moldauer","Yul","m","USA","19-20 Aug 2022","2022 U.S. Championships","qual","Tampa, FL","PH",NA,6.1,8.2,0,14.3,"20 Aug 2022",2022-08-20,499
"13801","Moldauer","Yul","m","USA","19-20 Aug 2022","2022 U.S. Championships","final","Tampa, FL","PH",NA,5.8,7.35,0,13.15,"20 Aug 2022",2022-08-20,499
"13802","Moldauer","Yul","m","USA","19-20 Aug 2022","2022 U.S. Championships","qual","Tampa, FL","SR",NA,5.9,8.25,0,14.15,"20 Aug 2022",2022-08-20,499
"13803","Moldauer","Yul","m","USA","19-20 Aug 2022","2022 U.S. Championships","final","Tampa, FL","SR",NA,5.9,7.9,0,13.8,"20 Aug 2022",2022-08-20,499
"13804","Moldauer","Yul","m","USA","19-20 Aug 2022","2022 U.S. Championships","qual","Tampa, FL","VT",NA,5.2,9.15,0,14.35,"20 Aug 2022",2022-08-20,499
"13805","Moldauer","Yul","m","USA","19-20 Aug 2022","2022 U.S. Championships","final","Tampa, FL","VT",NA,5.2,9.2,0,14.4,"20 Aug 2022",2022-08-20,499
"13806","Moldauer","Yul","m","USA","28-31 July 2022","2022 U.S. Classic","AAfinal","West Valley City, Utah","HB",34,5.4,6.1,0,11.5,"31 July 2022",2022-07-31,519
"13807","Moldauer","Yul","m","USA","28-31 July 2022","2022 U.S. Classic","AAfinal","West Valley City, Utah","PB",5,6.1,8.3,0,14.4,"31 July 2022",2022-07-31,519
"13808","Moldauer","Yul","m","USA","28-31 July 2022","2022 U.S. Classic","AAfinal","West Valley City, Utah","PH",19,5.4,6.8,0,12.2,"31 July 2022",2022-07-31,519
"13809","Moldauer","Yul","m","USA","25-27 Feb 2022","2022 Winter Cup","AAfinal","Frisco, Texas","FX",9,5.4,8,0,13.4,"27 Feb 2022",2022-02-27,673
"13810","Moldauer","Yul","m","USA","25-27 Feb 2022","2022 Winter Cup","AAfinal","Frisco, Texas","HB",33,5.1,6.3,0,11.4,"27 Feb 2022",2022-02-27,673
"13811","Moldauer","Yul","m","USA","25-27 Feb 2022","2022 Winter Cup","AAfinal","Frisco, Texas","PB",2,6.6,7.95,0,14.55,"27 Feb 2022",2022-02-27,673
"13812","Moldauer","Yul","m","USA","25-27 Feb 2022","2022 Winter Cup","AAfinal","Frisco, Texas","PH",3,6.1,7.2,0,13.3,"27 Feb 2022",2022-02-27,673
"13813","Moldauer","Yul","m","USA","25-27 Feb 2022","2022 Winter Cup","AAfinal","Frisco, Texas","SR",3,5.9,7.85,0,13.75,"27 Feb 2022",2022-02-27,673
"13814","Moldauer","Yul","m","USA","25-27 Feb 2022","2022 Winter Cup","AAfinal","Frisco, Texas","VT",29,4.8,8.7,0.1,13.4,"27 Feb 2022",2022-02-27,673
"13815","Moldauer","Yul","m","USA","30 Sep 2023 - 8 Oct 2023","2023 52nd FIG Artistic Gymnastics World Championships","qual","Antwerp, Belgium","FX",15,5.7,8.533,0,14.233,"8 Oct 2023",2023-10-08,85
"13816","Moldauer","Yul","m","USA","30 Sep 2023 - 8 Oct 2023","2023 52nd FIG Artistic Gymnastics World Championships","TeamFinal","Antwerp, Belgium","FX",NA,5.7,8.666,0,14.366,"8 Oct 2023",2023-10-08,85
"13817","Moldauer","Yul","m","USA","30 Sep 2023 - 8 Oct 2023","2023 52nd FIG Artistic Gymnastics World Championships","final","Antwerp, Belgium","PB",8,6.3,6.833,0,13.133,"8 Oct 2023",2023-10-08,85
"13818","Moldauer","Yul","m","USA","30 Sep 2023 - 8 Oct 2023","2023 52nd FIG Artistic Gymnastics World Championships","qual","Antwerp, Belgium","PB",4,6.6,8.366,0,14.966,"8 Oct 2023",2023-10-08,85
"13819","Moldauer","Yul","m","USA","30 Sep 2023 - 8 Oct 2023","2023 52nd FIG Artistic Gymnastics World Championships","TeamFinal","Antwerp, Belgium","PB",NA,6.6,8.333,0,14.933,"8 Oct 2023",2023-10-08,85
"13820","Moldauer","Yul","m","USA","30 Sep 2023 - 8 Oct 2023","2023 52nd FIG Artistic Gymnastics World Championships","qual","Antwerp, Belgium","PH",80,5.2,7.466,0,12.666,"8 Oct 2023",2023-10-08,85
"13821","Moldauer","Yul","m","USA","30 Sep 2023 - 8 Oct 2023","2023 52nd FIG Artistic Gymnastics World Championships","TeamFinal","Antwerp, Belgium","PH",NA,5.9,7.633,0,13.533,"8 Oct 2023",2023-10-08,85
"13822","Moldauer","Yul","m","USA","30 Sep 2023 - 8 Oct 2023","2023 52nd FIG Artistic Gymnastics World Championships","qual","Antwerp, Belgium","SR",15,5.8,8.2,0,14,"8 Oct 2023",2023-10-08,85
"13823","Moldauer","Yul","m","USA","30 Sep 2023 - 8 Oct 2023","2023 52nd FIG Artistic Gymnastics World Championships","TeamFinal","Antwerp, Belgium","SR",NA,5.8,8.066,0,13.866,"8 Oct 2023",2023-10-08,85
"13824","Moldauer","Yul","m","USA","4-6 Aug 2023","2023 Core Hydration Classic","AAfinal","Hoffman Estates, Illinois","HB",40,5.3,7.1,0,12.4,"6 Aug 2023",2023-08-06,148
"13825","Moldauer","Yul","m","USA","4-6 Aug 2023","2023 Core Hydration Classic","AAfinal","Hoffman Estates, Illinois","PB",5,6.6,7.95,0,14.55,"6 Aug 2023",2023-08-06,148
"13826","Moldauer","Yul","m","USA","4-6 Aug 2023","2023 Core Hydration Classic","AAfinal","Hoffman Estates, Illinois","PH",28,5.4,6.85,0,12.25,"6 Aug 2023",2023-08-06,148
"13827","Moldauer","Yul","m","USA","26-27 Aug 2023","2023 U.S. Championships","qual","San Jose, CA","FX",NA,5.7,8.3,0,14,"27 Aug 2023",2023-08-27,127
"13828","Moldauer","Yul","m","USA","26-27 Aug 2023","2023 U.S. Championships","final","San Jose, CA","FX",NA,5.5,7.15,0,12.65,"27 Aug 2023",2023-08-27,127
"13829","Moldauer","Yul","m","USA","26-27 Aug 2023","2023 U.S. Championships","qual","San Jose, CA","HB",NA,5.3,7.55,0,12.85,"27 Aug 2023",2023-08-27,127
"13830","Moldauer","Yul","m","USA","26-27 Aug 2023","2023 U.S. Championships","final","San Jose, CA","HB",NA,4.9,6.3,0,11.2,"27 Aug 2023",2023-08-27,127
"13831","Moldauer","Yul","m","USA","26-27 Aug 2023","2023 U.S. Championships","qual","San Jose, CA","PB",NA,6.6,8.8,0,15.4,"27 Aug 2023",2023-08-27,127
"13832","Moldauer","Yul","m","USA","26-27 Aug 2023","2023 U.S. Championships","final","San Jose, CA","PB",NA,6.6,8.55,0,15.15,"27 Aug 2023",2023-08-27,127
"13833","Moldauer","Yul","m","USA","26-27 Aug 2023","2023 U.S. Championships","qual","San Jose, CA","PH",NA,6.1,7.9,0,14,"27 Aug 2023",2023-08-27,127
"13834","Moldauer","Yul","m","USA","26-27 Aug 2023","2023 U.S. Championships","final","San Jose, CA","PH",NA,6.1,7.6,0,13.7,"27 Aug 2023",2023-08-27,127
"13835","Moldauer","Yul","m","USA","26-27 Aug 2023","2023 U.S. Championships","qual","San Jose, CA","SR",NA,5.8,8.5,0,14.3,"27 Aug 2023",2023-08-27,127
"13836","Moldauer","Yul","m","USA","26-27 Aug 2023","2023 U.S. Championships","final","San Jose, CA","SR",NA,5.8,8.3,0,14.1,"27 Aug 2023",2023-08-27,127
"13837","Moldauer","Yul","m","USA","26-27 Aug 2023","2023 U.S. Championships","qual","San Jose, CA","VT",NA,5.2,9.05,0,14.25,"27 Aug 2023",2023-08-27,127
"13838","Moldauer","Yul","m","USA","26-27 Aug 2023","2023 U.S. Championships","final","San Jose, CA","VT",NA,5.2,9.15,0,14.35,"27 Aug 2023",2023-08-27,127
"13839","Moldauer","Yul","m","USA","24-26 Feb 2023","2023 Winter Cup","AAfinal","Louisville, Kentucky","FX",2,5.7,8.7,0,14.4,"26 Feb 2023",2023-02-26,309
"13840","Moldauer","Yul","m","USA","24-26 Feb 2023","2023 Winter Cup","AAfinal","Louisville, Kentucky","HB",6,5.4,8.1,0,13.5,"26 Feb 2023",2023-02-26,309
"13841","Moldauer","Yul","m","USA","24-26 Feb 2023","2023 Winter Cup","AAfinal","Louisville, Kentucky","PB",2,6.5,8.3,0,14.8,"26 Feb 2023",2023-02-26,309
"13842","Moldauer","Yul","m","USA","24-26 Feb 2023","2023 Winter Cup","AAfinal","Louisville, Kentucky","PH",6,5.9,7.95,0,13.85,"26 Feb 2023",2023-02-26,309
"13843","Moldauer","Yul","m","USA","24-26 Feb 2023","2023 Winter Cup","AAfinal","Louisville, Kentucky","SR",5,5.8,8.2,0,14,"26 Feb 2023",2023-02-26,309
"13844","Moldauer","Yul","m","USA","24-26 Feb 2023","2023 Winter Cup","AAfinal","Louisville, Kentucky","VT",NA,5.2,9.15,0.1,14.25,"26 Feb 2023",2023-02-26,309
"13845","Moldauer","Yul","m","USA","17-19 Mar 2023","EnBW DTB Pokal Team Challenge 2023","final","Stuttgart, Germany","FX",2,5.7,8.533,0,14.233,"19 Mar 2023",2023-03-19,288
"13846","Moldauer","Yul","m","USA","17-19 Mar 2023","EnBW DTB Pokal Team Challenge 2023","qual","Stuttgart, Germany","FX",2,5.7,8.8,0,14.5,"19 Mar 2023",2023-03-19,288
"13847","Moldauer","Yul","m","USA","17-19 Mar 2023","EnBW DTB Pokal Team Challenge 2023","qual","Stuttgart, Germany","PB",10,6.5,7.8,0,14.3,"19 Mar 2023",2023-03-19,288
"13848","Moldauer","Yul","m","USA","17-19 Mar 2023","EnBW DTB Pokal Team Challenge 2023","qual","Stuttgart, Germany","PH",19,5.6,7.35,0,12.95,"19 Mar 2023",2023-03-19,288
"13849","Moldauer","Yul","m","USA","17-19 Mar 2023","EnBW DTB Pokal Team Challenge 2023","qual","Stuttgart, Germany","SR",13,5.8,8,0,13.8,"19 Mar 2023",2023-03-19,288
"13850","Moldauer","Yul","m","USA","17-19 Mar 2023","EnBW DTB Pokal Team Challenge 2023","qual","Stuttgart, Germany","VT",13,5.2,9.55,0,14.75,"19 Mar 2023",2023-03-19,288
"13851","Moldauer","Yul","m","USA","26-28 May 2023","2023 Artistic Gymnastics Senior Pan American Championships","TeamFinal","Medellin, Colombia","FX",NA,5.7,8.4,0,14.1,"28 May 2023",2023-05-28,218
"13852","Moldauer","Yul","m","USA","26-28 May 2023","2023 Artistic Gymnastics Senior Pan American Championships","TeamQual","Medellin, Colombia","FX",NA,5.7,8.8,0,14.5,"28 May 2023",2023-05-28,218
"13853","Moldauer","Yul","m","USA","26-28 May 2023","2023 Artistic Gymnastics Senior Pan American Championships","TeamQual","Medellin, Colombia","HB",NA,5.1,8.5,0,13.6,"28 May 2023",2023-05-28,218
"13854","Moldauer","Yul","m","USA","26-28 May 2023","2023 Artistic Gymnastics Senior Pan American Championships","TeamFinal","Medellin, Colombia","PB",NA,6.3,7.9,0,14.2,"28 May 2023",2023-05-28,218
"13855","Moldauer","Yul","m","USA","26-28 May 2023","2023 Artistic Gymnastics Senior Pan American Championships","TeamQual","Medellin, Colombia","PB",NA,6.4,8.167,0,14.567,"28 May 2023",2023-05-28,218
"13856","Moldauer","Yul","m","USA","26-28 May 2023","2023 Artistic Gymnastics Senior Pan American Championships","TeamFinal","Medellin, Colombia","PH",NA,6.1,8.033,0,14.133,"28 May 2023",2023-05-28,218
"13857","Moldauer","Yul","m","USA","26-28 May 2023","2023 Artistic Gymnastics Senior Pan American Championships","TeamQual","Medellin, Colombia","PH",NA,6.1,7.267,0,13.367,"28 May 2023",2023-05-28,218
"13858","Moldauer","Yul","m","USA","26-28 May 2023","2023 Artistic Gymnastics Senior Pan American Championships","TeamFinal","Medellin, Colombia","SR",NA,5.8,8.333,0,14.133,"28 May 2023",2023-05-28,218
"13859","Moldauer","Yul","m","USA","26-28 May 2023","2023 Artistic Gymnastics Senior Pan American Championships","TeamQual","Medellin, Colombia","SR",NA,5.8,7.933,0,13.733,"28 May 2023",2023-05-28,218
"13860","Moldauer","Yul","m","USA","26-28 May 2023","2023 Artistic Gymnastics Senior Pan American Championships","TeamQual","Medellin, Colombia","VT",NA,5.2,9.233,0,14.433,"28 May 2023",2023-05-28,218
"13861","MOLL","Avery","w","USA","4-6 Aug 2023","2023 Core Hydration Classic","AAfinal","Hoffman Estates, Illinois","BB",23,5,6.6,0,11.6,"6 Aug 2023",2023-08-06,148
"13862","MOLL","Avery","w","USA","4-6 Aug 2023","2023 Core Hydration Classic","AAfinal","Hoffman Estates, Illinois","FX",15,4.8,7.65,0,12.45,"6 Aug 2023",2023-08-06,148
"13863","MOLL","Avery","w","USA","4-6 Aug 2023","2023 Core Hydration Classic","AAfinal","Hoffman Estates, Illinois","UB",23,5.4,6.85,0,12.25,"6 Aug 2023",2023-08-06,148
"13864","MOLL","Avery","w","USA","4-6 Aug 2023","2023 Core Hydration Classic","AAfinal","Hoffman Estates, Illinois","VT",NA,4.6,8.6,0.3,12.9,"6 Aug 2023",2023-08-06,148
"13865","MOLLOY","Kate","w","IRL","11-14 Aug 2022","2022 Senior European Championships","qual","Munich, Germany","BB",108,4.6,4.866,0,9.466,"14 Aug 2022",2022-08-14,505
"13866","MOLLOY","Kate","w","IRL","11-14 Aug 2022","2022 Senior European Championships","qual","Munich, Germany","UB",97,2.9,7.233,0,10.133,"14 Aug 2022",2022-08-14,505
"13867","MOLLOY","Kate","w","IRL","11-14 Aug 2022","2022 Senior European Championships","qual","Munich, Germany","VT",102,3.2,8.4,0,11.6,"14 Aug 2022",2022-08-14,505
"13868","MOLLOY","Kate","w","IRL","11-16 Apr 2023","2023 Senior European Championships","qual","Antalya, Turkey","BB",54,4.5,6.7,0,11.2,"16 Apr 2023",2023-04-16,260
"13869","MOLLOY","Kate","w","IRL","11-16 Apr 2023","2023 Senior European Championships","qual","Antalya, Turkey","FX",105,3.9,6.8,0,10.7,"16 Apr 2023",2023-04-16,260
"13870","MOLLOY","Kate","w","IRL","11-16 Apr 2023","2023 Senior European Championships","qual","Antalya, Turkey","UB",97,4.4,5.866,0,10.266,"16 Apr 2023",2023-04-16,260
"13871","MOLLOY","Kate","w","IRL","11-16 Apr 2023","2023 Senior European Championships","qual","Antalya, Turkey","VT",74,4.2,8.4,0,12.6,"16 Apr 2023",2023-04-16,260
"13872","MOLNAR","Botond","m","HUN","30 Sep 2023 - 8 Oct 2023","2023 52nd FIG Artistic Gymnastics World Championships","qual","Antwerp, Belgium","FX",104,5.6,7.5,0.2,12.9,"8 Oct 2023",2023-10-08,85
"13873","MOLNAR","Botond","m","HUN","30 Sep 2023 - 8 Oct 2023","2023 52nd FIG Artistic Gymnastics World Championships","qual","Antwerp, Belgium","PB",69,5.1,8.466,0,13.566,"8 Oct 2023",2023-10-08,85
"13874","MOLNAR","Botond","m","HUN","30 Sep 2023 - 8 Oct 2023","2023 52nd FIG Artistic Gymnastics World Championships","qual","Antwerp, Belgium","VT",100,5.2,8.633,0.1,13.733,"8 Oct 2023",2023-10-08,85
"13875","MOLNAR","Botond","m","HUN","11-16 Apr 2023","2023 Senior European Championships","AAfinal","Antalya, Turkey","FX",16,5.6,7.733,0,13.333,"16 Apr 2023",2023-04-16,260
"13876","MOLNAR","Botond","m","HUN","11-16 Apr 2023","2023 Senior European Championships","qual","Antalya, Turkey","FX",15,5.6,8.166,0,13.766,"16 Apr 2023",2023-04-16,260
"13877","MOLNAR","Botond","m","HUN","11-16 Apr 2023","2023 Senior European Championships","AAfinal","Antalya, Turkey","HB",14,4.7,8.433,0,13.133,"16 Apr 2023",2023-04-16,260
"13878","MOLNAR","Botond","m","HUN","11-16 Apr 2023","2023 Senior European Championships","qual","Antalya, Turkey","HB",39,4.7,8.2,0,12.9,"16 Apr 2023",2023-04-16,260
"13879","MOLNAR","Botond","m","HUN","11-16 Apr 2023","2023 Senior European Championships","AAfinal","Antalya, Turkey","PB",18,5.1,8.266,0,13.366,"16 Apr 2023",2023-04-16,260
